issues,status,type,words,titleLen,descLen,h1,url,title,description,canonical
"","200","destination","866","23","152","1","https://www.originfacts.com/destinations/mauritius","Mauritius · Originfacts","A volcanic island of roughly 2,040 km² in the southwest Indian Ocean, Mauritius layers sugarcane plains, basalt peaks, and coral lagoons into a compact…","https://www.originfacts.com/destinations/mauritius"
"","200","destination","829","21","156","1","https://www.originfacts.com/destinations/mayotte","Mayotte · Originfacts","Mayotte rises from the Indian Ocean as a pair of volcanic islands fringed by one of the world&#x27;s largest lagoons, where the scent of ylang-ylang drifts…","https://www.originfacts.com/destinations/mayotte"
"","200","destination","1304","23","154","1","https://www.originfacts.com/destinations/melbourne","Melbourne · Originfacts","Melbourne thrives on contradictions: laneway coffee bars hide behind Victorian facades, street art explodes across industrial walls, and four seasons can…","https://www.originfacts.com/destinations/melbourne"
"","200","destination","1081","20","148","1","https://www.originfacts.com/destinations/mexico","Mexico · Originfacts","Mexico stretches from the Sonoran desert in the north to dense rainforest in the south, a country of 2 million km² where ancient pyramids share the…","https://www.originfacts.com/destinations/mexico"
"","200","destination","937","24","154","1","https://www.originfacts.com/destinations/micronesia","Micronesia · Originfacts","Micronesia is a scatter of more than 600 islands and atolls across the western Pacific, where the deep blue of the ocean defines almost every horizon and…","https://www.originfacts.com/destinations/micronesia"
"","200","destination","847","21","155","1","https://www.originfacts.com/destinations/moldova","Moldova · Originfacts","Landlocked between Romania and Ukraine, Moldova is one of Europe&#x27;s smallest and least-visited countries — a quiet mosaic of vineyards, rolling steppe…","https://www.originfacts.com/destinations/moldova"
"","200","destination","897","22","156","1","https://www.originfacts.com/destinations/mongolia","Mongolia · Originfacts","Mongolia stretches across 1.56 million square kilometres of steppe, desert, and mountain — one of the world&#x27;s most sparsely populated countries, where…","https://www.originfacts.com/destinations/mongolia"
"","200","destination","856","24","157","1","https://www.originfacts.com/destinations/montenegro","Montenegro · Originfacts","A compact Adriatic nation where limestone mountains drop sharply to a narrow coastal strip, Montenegro packs dramatic vertical relief — from Durmitor&#x27;s…","https://www.originfacts.com/destinations/montenegro"
"","200","destination","828","24","152","1","https://www.originfacts.com/destinations/montserrat","Montserrat · Originfacts","A small British Overseas Territory in the eastern Caribbean, Montserrat carries the quiet weight of volcanic drama — its southern half buried under ash…","https://www.originfacts.com/destinations/montserrat"
"","200","destination","1000","21","159","1","https://www.originfacts.com/destinations/morocco","Morocco · Originfacts","Morocco sits at the northwestern edge of Africa, where the Sahara&#x27;s sand dunes give way to cedar forests, snow-dusted Atlas peaks, and the scent of cumin…","https://www.originfacts.com/destinations/morocco"
"","200","destination","922","24","152","1","https://www.originfacts.com/destinations/mozambique","Mozambique · Originfacts","Mozambique stretches along nearly 2,500 kilometres of Indian Ocean coastline in southeastern Africa, its interior shaped by the Zambezi River, savannah…","https://www.originfacts.com/destinations/mozambique"
"","200","destination","954","21","145","1","https://www.originfacts.com/destinations/myanmar","Myanmar · Originfacts","Myanmar stretches from the high Himalayan foothills in the north to the mangrove-fringed Andaman coast in the south, a country of gilded pagodas…","https://www.originfacts.com/destinations/myanmar"
"","200","destination","976","21","152","1","https://www.originfacts.com/destinations/namibia","Namibia · Originfacts","Namibia unfolds across 824,000 square kilometres of stark contrasts — the ochre dunes of the Namib, the skeletal trees of the Kalahari thornveld, and a…","https://www.originfacts.com/destinations/namibia"
"","200","destination","800","19","152","1","https://www.originfacts.com/destinations/nauru","Nauru · Originfacts","Nauru is a raised coral island in the central Pacific, barely 21 km² in area, where phosphate-scarred interior plateau meets a narrow coastal fringe of…","https://www.originfacts.com/destinations/nauru"
"","200","destination","970","19","147","1","https://www.originfacts.com/destinations/nepal","Nepal · Originfacts","Nepal sits between the Tibetan Plateau and the Indo-Gangetic Plain, a landlocked country where subtropical lowland jungles give way to the highest…","https://www.originfacts.com/destinations/nepal"
"","200","destination","939","25","147","1","https://www.originfacts.com/destinations/netherlands","Netherlands · Originfacts","Roughly 41,500 km² of largely reclaimed land sitting at the mouth of the Rhine, Meuse, and Scheldt — the Netherlands is defined by flatness, water…","https://www.originfacts.com/destinations/netherlands"
"","200","destination","897","27","153","1","https://www.originfacts.com/destinations/new-caledonia","New Caledonia · Originfacts","A French archipelago in the South Pacific, New Caledonia wraps a vast coral lagoon — one of the world&#x27;s largest — around a main island of red-earth…","https://www.originfacts.com/destinations/new-caledonia"
"","200","destination","1054","25","151","1","https://www.originfacts.com/destinations/new-zealand","New Zealand · Originfacts","Two main islands and dozens of smaller ones stretched across the South Pacific, New Zealand packs glaciated peaks, geothermal plains, dense rainforest…","https://www.originfacts.com/destinations/new-zealand"
"","200","destination","846","23","159","1","https://www.originfacts.com/destinations/nicaragua","Nicaragua · Originfacts","Nicaragua is Central America&#x27;s largest country by area, where active volcanoes rise above Pacific lowlands, colonial cities sit in warm lake breezes, and…","https://www.originfacts.com/destinations/nicaragua"
"","200","destination","833","19","150","1","https://www.originfacts.com/destinations/niger","Niger · Originfacts","Niger is a landlocked Saharan and Sahelian nation where vast desert dunes give way to the fertile Niger River valley, and where ancient caravan trade…","https://www.originfacts.com/destinations/niger"
"","200","destination","1001","21","153","1","https://www.originfacts.com/destinations/nigeria","Nigeria · Originfacts","Nigeria occupies the hinge of West Africa where the savanna fades south into rainforest and the Niger River splits into a sprawling delta before meeting…","https://www.originfacts.com/destinations/nigeria"
"","200","destination","811","18","154","1","https://www.originfacts.com/destinations/niue","Niue · Originfacts","Niue is a raised coral island in the South Pacific, a single limestone plateau roughly 260 km² in area, where the ocean undercuts the land into sea caves…","https://www.originfacts.com/destinations/niue"
"","200","destination","852","28","150","1","https://www.originfacts.com/destinations/norfolk-island","Norfolk Island · Originfacts","A small volcanic island in the South Pacific, roughly halfway between New Zealand and New Caledonia, Norfolk Island covers just 35 km² and supports a…","https://www.originfacts.com/destinations/norfolk-island"
"","200","destination","887","27","154","1","https://www.originfacts.com/destinations/north-america","North America · Originfacts","North America spans roughly 24.7 million km² from the Arctic tundra of northern Canada to the tropical narrows of Panama, encompassing three vast federal…","https://www.originfacts.com/destinations/north-america"
